time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2026-03-05 08:00:00,0.09568,0.098,0.09533,0.09593,212894512.0,1772711999999,20571579.25596000,219671,113966558.00000000,11015391.19588000,0
2026-03-05 12:00:00,0.09593,0.09646,0.0939,0.09428,247697756.0,1772726399999,23550782.24086000,290979,136217886.00000000,12961502.65597000,0
2026-03-05 16:00:00,0.09428,0.09456,0.09275,0.09392,145598768.0,1772740799999,13622333.42468000,143192,76792835.00000000,7185471.81521000,0
2026-03-05 20:00:00,0.09392,0.09482,0.09345,0.09356,73604264.0,1772755199999,6930253.84762000,57299,41267855.00000000,3888426.26245000,0
2026-03-06 00:00:00,0.09356,0.09434,0.09315,0.09392,63307919.0,1772769599999,5939379.19794000,74935,32106323.00000000,3011885.39904000,0
2026-03-06 04:00:00,0.09391,0.09441,0.093,0.094,116882306.0,1772783999999,10967942.39596000,82841,58137473.00000000,5455599.52587000,0
2026-03-06 08:00:00,0.09399,0.094,0.09245,0.09309,91746407.0,1772798399999,8551485.80150000,86549,47442760.00000000,4423067.18700000,0
2026-03-06 12:00:00,0.0931,0.09356,0.09,0.09026,380945859.0,1772812799999,34755482.33167000,278123,168551230.00000000,15390096.98829000,0
2026-03-06 16:00:00,0.09025,0.09131,0.09001,0.09086,151171588.0,1772827199999,13706455.49874000,116205,80434960.00000000,7295770.67364000,0
2026-03-06 20:00:00,0.09087,0.09169,0.09057,0.09129,67301720.0,1772841599999,6135967.07957000,42564,38533965.00000000,3513630.42215000,0
2026-03-07 00:00:00,0.09129,0.09213,0.09104,0.09107,86125205.0,1772855999999,7881279.79945000,48119,50584275.00000000,4628828.14955000,0
2026-03-07 04:00:00,0.09107,0.09126,0.09039,0.09057,47222993.0,1772870399999,4285657.14650000,47193,20975334.00000000,1903521.94968000,0
2026-03-07 08:00:00,0.09058,0.09086,0.09004,0.0906,67668219.0,1772884799999,6123117.18187000,50201,34136681.00000000,3088786.96279000,0
2026-03-07 12:00:00,0.09059,0.09066,0.08943,0.09002,122776101.0,1772899199999,11050728.07585000,71423,70855539.00000000,6377723.13856000,0
2026-03-07 16:00:00,0.09001,0.09063,0.08927,0.08959,82446080.0,1772913599999,7411321.30735000,57786,34872591.00000000,3137888.64189000,0
2026-03-07 20:00:00,0.0896,0.0902,0.08942,0.08993,37546861.0,1772927999999,3374692.00574000,36428,20068410.00000000,1803678.40736000,0
2026-03-08 00:00:00,0.08993,0.0902,0.08878,0.08935,91989929.0,1772942399999,8226501.87391000,60240,34937211.00000000,3126503.81746000,0
2026-03-08 04:00:00,0.08936,0.08971,0.08875,0.08932,91622959.0,1772956799999,8177349.34172000,53956,37590061.00000000,3357530.60745000,0
2026-03-08 08:00:00,0.08931,0.09133,0.08894,0.08935,133178098.0,1772971199999,11971897.37127000,92563,65803754.00000000,5917706.34331000,0
2026-03-08 12:00:00,0.08936,0.08949,0.0879,0.08871,192577038.0,1772985599999,17070327.24128000,144903,90135278.00000000,7991092.52818000,0
2026-03-08 16:00:00,0.08871,0.0897,0.0882,0.08934,82323827.0,1772999999999,7310234.46867000,80216,40934460.00000000,3636433.03591000,0
2026-03-08 20:00:00,0.08934,0.09011,0.08666,0.08915,242429556.0,1773014399999,21439416.56820000,192919,107873450.00000000,9544357.66354000,0
2026-03-09 00:00:00,0.08914,0.09169,0.089,0.09038,222570045.0,1773028799999,20107316.68815000,192046,108432982.00000000,9803655.64430000,0
2026-03-09 04:00:00,0.09039,0.09178,0.08933,0.08999,174646890.0,1773043199999,15845484.39986000,130296,90013795.00000000,8169872.07191000,0
2026-03-09 08:00:00,0.09,0.09138,0.08975,0.09037,132585486.0,1773057599999,11999937.56268000,112343,58325617.00000000,5275932.47130000,0
2026-03-09 12:00:00,0.09038,0.09246,0.09038,0.09112,219331353.0,1773071999999,20065677.23726000,176258,105791927.00000000,9679787.55137000,0
2026-03-09 16:00:00,0.09113,0.09283,0.09066,0.09128,158375263.0,1773086399999,14491127.32306000,120283,79073604.00000000,7236823.87503000,0
2026-03-09 20:00:00,0.09128,0.09182,0.09022,0.09049,89141721.0,1773100799999,8108564.04504000,65700,40916802.00000000,3723575.15864000,0
2026-03-10 00:00:00,0.09048,0.09238,0.09033,0.09122,129521045.0,1773115199999,11852140.62055000,114502,71319117.00000000,6529387.17771000,0
2026-03-10 04:00:00,0.09122,0.09248,0.09115,0.09235,113611867.0,1773129599999,10445034.08637000,81270,73456125.00000000,6754048.48724000,0
2026-03-10 08:00:00,0.09235,0.09591,0.09225,0.0945,291089312.0,1773143999999,27457791.55833000,209658,154135424.00000000,14525494.03214000,0
2026-03-10 12:00:00,0.09451,0.09975,0.09427,0.09912,709657398.0,1773158399999,68923658.26946000,486242,352502204.00000000,34306515.75906000,0
2026-03-10 16:00:00,0.09912,0.10046,0.09431,0.09477,460796852.0,1773172799999,45134302.82557000,365460,208199253.00000000,20432996.93013000,0
2026-03-10 20:00:00,0.09476,0.09532,0.0939,0.09452,131089655.0,1773187199999,12403471.93158000,90229,60173141.00000000,5693986.97509000,0
2026-03-11 00:00:00,0.09452,0.09509,0.09243,0.09262,187129743.0,1773201599999,17519050.84854000,109172,86898516.00000000,8131539.93715000,0
2026-03-11 04:00:00,0.09261,0.09324,0.09143,0.09194,243732016.0,1773215999999,22511997.07471000,126123,117185768.00000000,10815911.04998000,0
2026-03-11 08:00:00,0.09194,0.09241,0.09153,0.09197,106743460.0,1773230399999,9814963.37791000,78166,62494131.00000000,5746106.61510000,0
2026-03-11 12:00:00,0.09198,0.09485,0.0912,0.09237,392456367.0,1773244799999,36548624.08448000,303666,223038437.00000000,20775605.44520000,0
2026-03-11 16:00:00,0.09237,0.09462,0.09225,0.09384,183033941.0,1773259199999,17121920.93091000,146244,97258756.00000000,9102091.49060000,0
2026-03-11 20:00:00,0.09384,0.09422,0.09276,0.09288,66889967.0,1773273599999,6256022.65024000,58113,29710849.00000000,2780107.73650000,0
2026-03-12 00:00:00,0.09289,0.09304,0.0918,0.09216,71772231.0,1773287999999,6627204.30461000,73631,36416864.00000000,3362487.85449000,0
2026-03-12 04:00:00,0.09216,0.093,0.0918,0.09291,98374862.0,1773302399999,9085150.92884000,57745,53415562.00000000,4932145.44462000,0
2026-03-12 08:00:00,0.09291,0.09519,0.0924,0.09469,170574118.0,1773316799999,15984322.20854000,121152,98435974.00000000,9225215.11596000,0
2026-03-12 12:00:00,0.0947,0.09586,0.09307,0.09409,313792237.0,1773331199999,29675566.75933000,291018,147990340.00000000,14003969.78396000,0
2026-03-12 16:00:00,0.09409,0.09492,0.09334,0.09443,96978675.0,1773345599999,9149068.71985000,126841,44681285.00000000,4215754.91253000,0
2026-03-12 20:00:00,0.09443,0.09534,0.09403,0.09475,78404063.0,1773359999999,7426147.71422000,66201,38391186.00000000,3637280.50530000,0
2026-03-13 00:00:00,0.09474,0.09806,0.09454,0.09676,297583411.0,1773374399999,28741663.89411000,227356,136452665.00000000,13183140.98041000,0
2026-03-13 04:00:00,0.09677,0.09689,0.0958,0.09651,80856367.0,1773388799999,7795449.73182000,86474,38566824.00000000,3719117.29245000,0
2026-03-13 08:00:00,0.09651,0.1004,0.0961,0.10003,371131935.0,1773403199999,36674699.34044000,238233,216458184.00000000,21393479.98517000,0
2026-03-13 12:00:00,0.10003,0.10199,0.09733,0.09795,582949657.0,1773417599999,58122684.23976000,442599,251577303.00000000,25078821.07382000,0
2026-03-13 16:00:00,0.09795,0.09847,0.09543,0.09603,254990008.0,1773431999999,24743992.29292000,193276,111545670.00000000,10812273.90665000,0
2026-03-13 20:00:00,0.09604,0.09679,0.09545,0.09596,89783597.0,1773446399999,8627711.77492000,62587,42761101.00000000,4108060.73256000,0
2026-03-14 00:00:00,0.09596,0.09627,0.09503,0.09605,174939853.0,1773460799999,16732585.71412000,85412,80021438.00000000,7654824.06942000,0
2026-03-14 04:00:00,0.09605,0.09643,0.09426,0.09463,133214395.0,1773475199999,12681332.93722000,86727,48203845.00000000,4589696.85328000,0
2026-03-14 08:00:00,0.09462,0.09553,0.094,0.09527,104066827.0,1773489599999,9847060.85367000,60795,49703887.00000000,4704575.30821000,0
2026-03-14 12:00:00,0.09527,0.09567,0.09444,0.09493,124752880.0,1773503999999,11848884.32637000,58140,63838601.00000000,6062429.78979000,0
2026-03-14 16:00:00,0.09493,0.09545,0.09436,0.09479,45119167.0,1773518399999,4282293.16643000,36095,22207755.00000000,2108729.67701000,0
2026-03-14 20:00:00,0.09479,0.09618,0.09461,0.09604,63347422.0,1773532799999,6039390.30833000,49987,35299551.00000000,3365518.23538000,0
2026-03-15 00:00:00,0.09605,0.09746,0.0954,0.09601,162638867.0,1773547199999,15673550.44569000,109253,75377342.00000000,7266187.28063000,0
2026-03-15 04:00:00,0.09601,0.0965,0.09553,0.09562,103258161.0,1773561599999,9905492.47427000,77280,42841869.00000000,4111286.43565000,0
2026-03-15 08:00:00,0.09563,0.09663,0.09561,0.09639,112601082.0,1773575999999,10833319.96756000,67233,77918584.00000000,7495255.99234000,0
2026-03-15 12:00:00,0.0964,0.09666,0.09466,0.09498,139812532.0,1773590399999,13341375.49596000,85512,58190413.00000000,5554014.26236000,0
2026-03-15 16:00:00,0.09497,0.09583,0.09445,0.09518,88801088.0,1773604799999,8433938.88193000,66693,41858651.00000000,3974787.31085000,0
2026-03-15 20:00:00,0.09518,0.09606,0.09496,0.09578,36920874.0,1773619199999,3527388.79062000,35004,22227416.00000000,2124207.92134000,0
